datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2024-03-18 00:00:00,5.83,52.07,0.0,180,0.12,0,0.9,12.89
2024-03-18 00:01:00,5.81,52.14,0.0,180,0.045,0,0.9,12.89
2024-03-18 00:02:00,5.75,52.26,0.0,193,0.18,0,0.9,12.89
2024-03-18 00:03:00,5.77,52.32,0.0,198,0.12,0,0.9,12.89
2024-03-18 00:04:00,5.74,51.94,0.0,200,0.12,0,0.9,12.89
2024-03-18 00:05:00,5.74,52.17,0.0,200,0.045,0,0.9,12.89
2024-03-18 00:06:00,5.75,52.0,0.0,194,0.03,0,0.9,12.89
2024-03-18 00:07:00,5.74,52.09,0.0,193,0.03,0,0.9,12.89
2024-03-18 00:08:00,5.73,52.04,0.0,193,0.0,0,0.0,12.89
2024-03-18 00:09:00,5.71,52.02,0.0,193,0.0,0,0.0,12.89
2024-03-18 00:10:00,5.71,52.07,0.0,184,0.15,0,0.9,12.89
2024-03-18 00:11:00,5.73,52.04,0.0,186,0.015,0,0.9,12.89
2024-03-18 00:12:00,5.7,52.41,0.0,186,0.0,0,0.0,12.89
2024-03-18 00:13:00,5.68,51.87,0.0,188,0.075,0,0.9,12.89
2024-03-18 00:14:00,5.68,51.69,0.0,283,0.225,0,0.9,12.89
2024-03-18 00:15:00,5.68,51.89,0.0,265,0.015,0,0.9,12.89
2024-03-18 00:16:00,5.64,52.35,0.0,264,0.0,0,0.0,12.89
2024-03-18 00:17:00,5.66,52.04,0.0,263,0.0,0,0.0,12.89
2024-03-18 00:18:00,5.66,51.97,0.0,258,0.015,0,0.9,12.89
2024-03-18 00:19:00,5.66,51.81,0.0,248,0.015,0,0.9,12.89
2024-03-18 00:20:00,5.63,51.85,0.0,248,0.0,0,0.0,12.89
2024-03-18 00:21:00,5.61,51.81,0.0,248,0.0,0,0.0,12.89
2024-03-18 00:22:00,5.58,51.94,0.0,248,0.0,0,0.0,12.89
2024-03-18 00:23:00,5.56,52.05,0.0,248,0.0,0,0.0,12.89
2024-03-18 00:24:00,5.57,52.11,0.0,248,0.015,0,0.9,12.89
2024-03-18 00:25:00,5.56,51.91,0.0,247,0.0,0,0.0,12.89
2024-03-18 00:26:00,5.58,52.11,0.0,247,0.0,0,0.0,12.89
2024-03-18 00:27:00,5.58,51.96,0.0,247,0.0,0,0.0,12.89
2024-03-18 00:28:00,5.58,51.79,0.0,254,0.015,0,0.9,12.89
2024-03-18 00:29:00,5.57,51.83,0.0,274,0.06,0,0.9,12.89
2024-03-18 00:30:00,5.56,51.88,0.0,246,0.015,0,0.9,12.89
2024-03-18 00:31:00,5.54,51.85,0.0,292,0.015,0,0.9,12.89
2024-03-18 00:32:00,5.5,51.97,0.0,292,0.0,0,0.0,12.89
2024-03-18 00:33:00,5.53,51.78,0.0,287,0.0,0,0.0,12.89
2024-03-18 00:34:00,5.54,51.99,0.0,285,0.015,0,0.9,12.89
2024-03-18 00:35:00,5.53,52.15,0.0,278,0.015,0,0.9,12.89
2024-03-18 00:36:00,5.53,52.03,0.0,278,0.015,0,0.9,12.89
2024-03-18 00:37:00,5.54,51.72,0.0,278,0.0,0,0.0,12.89
