datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2023-10-16 00:00:00,13.58,88.8,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:01:00,13.58,88.88,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:02:00,13.57,88.84,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:03:00,13.54,88.99,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:04:00,13.54,88.98,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:05:00,13.5,88.89,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:06:00,13.51,88.94,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:07:00,13.5,88.87,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:08:00,13.49,88.76,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:09:00,13.47,88.82,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:10:00,13.49,89.3,0.0,111,0.0,0,0.0,12.93
2023-10-16 00:11:00,13.5,89.26,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:12:00,13.49,89.1,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:13:00,13.49,88.98,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:14:00,13.47,89.08,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:15:00,13.5,89.38,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:16:00,13.51,89.27,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:17:00,13.5,89.0,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:18:00,13.49,89.12,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:19:00,13.51,89.33,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:20:00,13.51,89.09,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:21:00,13.51,88.89,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:22:00,13.51,88.84,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:23:00,13.51,88.96,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:24:00,13.49,89.02,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:25:00,13.51,89.38,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:26:00,13.51,89.17,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:27:00,13.54,89.51,0.0,111,0.0,0,0.0,12.89
2023-10-16 00:28:00,13.57,89.71,0.0,89,0.12,0,0.9,12.89
2023-10-16 00:29:00,13.62,89.62,0.0,90,0.015,0,0.9,12.89
2023-10-16 00:30:00,13.65,89.17,0.0,90,0.0,0,0.0,12.89
2023-10-16 00:31:00,13.7,88.74,0.0,90,0.015,0,0.9,12.89
2023-10-16 00:32:00,13.67,88.86,0.0,90,0.0,0,0.0,12.89
2023-10-16 00:33:00,13.7,89.29,0.0,243,0.21,0,0.9,12.89
2023-10-16 00:34:00,13.75,89.3,0.0,285,0.195,0,0.9,12.89
2023-10-16 00:35:00,13.8,88.95,0.0,285,0.0,0,0.0,12.89
2023-10-16 00:36:00,13.8,88.73,0.0,285,0.0,0,0.0,12.89
2023-10-16 00:37:00,13.81,88.62,0.0,285,0.0,0,0.0,12.89
2023-10-16 00:38:00,13.84,88.62,0.0,285,0.0,0,0.0,12.89
2023-10-16 00:39:00,13.84,88.71,0.0,285,0.0,0,0.0,12.89
2023-10-16 00:40:00,13.87,88.6,0.0,285,0.0,0,0.0,12.89
2023-10-16 00:41:00,13.88,88.44,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:42:00,13.87,88.31,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:43:00,13.9,88.37,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:44:00,13.88,88.42,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:45:00,13.87,88.25,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:46:00,13.9,88.08,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:47:00,13.87,87.76,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:48:00,13.84,87.88,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:49:00,13.8,88.05,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:50:00,13.82,88.25,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:51:00,13.81,88.12,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:52:00,13.78,88.06,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:53:00,13.75,88.04,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:54:00,13.72,88.29,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:55:00,13.72,88.35,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:56:00,13.7,88.17,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:57:00,13.68,88.29,0.0,283,0.0,0,0.0,12.89
2023-10-16 00:58:00,13.67,88.31,0.0,279,0.0,0,0.0,12.89
2023-10-16 00:59:00,13.62,88.47,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:00:00,13.67,88.58,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:01:00,13.64,88.7,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:02:00,13.65,88.72,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:03:00,13.68,88.78,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:04:00,13.67,88.37,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:05:00,13.67,88.65,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:06:00,13.67,88.59,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:07:00,13.68,88.49,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:08:00,13.7,88.52,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:09:00,13.68,88.32,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:10:00,13.67,88.23,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:11:00,13.67,88.42,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:12:00,13.65,88.5,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:13:00,13.64,88.63,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:14:00,13.64,88.74,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:15:00,13.64,88.73,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:16:00,13.65,88.49,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:17:00,13.64,88.41,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:18:00,13.65,88.54,0.0,279,0.0,0,0.0,12.89
2023-10-16 01:19:00,13.65,88.53,0.0,279,0.0,0,0.0,12.89
