datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2024-02-25 00:00:00,2.67,94.14,0.0,92,0.0,0.0,0.0,12.89
2024-02-25 00:01:00,2.67,93.98,0.0,100,0.105,0.0,0.9,12.89
2024-02-25 00:02:00,2.63,93.92,0.0,144,0.015,0.0,0.9,12.89
2024-02-25 00:03:00,2.62,93.84,0.0,143,0.06,0.0,0.9,12.89
2024-02-25 00:04:00,2.57,93.72,0.0,151,0.015,0.0,0.9,12.89
2024-02-25 00:05:00,2.53,93.73,0.0,151,0.0,0.0,0.0,12.89
2024-02-25 00:06:00,2.53,93.78,0.0,152,0.015,0.0,0.9,12.89
2024-02-25 00:07:00,2.52,93.87,0.0,152,0.03,0.254,0.9,12.89
2024-02-25 00:08:00,2.52,93.93,0.0,157,0.015,0.0,0.9,12.89
2024-02-25 00:09:00,2.52,93.96,0.0,157,0.0,0.0,0.0,12.89
2024-02-25 00:10:00,2.53,94.02,0.0,151,0.015,0.0,0.9,12.89
2024-02-25 00:11:00,2.51,94.1,0.0,152,0.0,0.0,0.0,12.89
2024-02-25 00:12:00,2.53,94.15,0.0,157,0.0,0.0,0.0,12.89
2024-02-25 00:13:00,2.52,94.23,0.0,157,0.0,0.0,0.0,12.89
2024-02-25 00:14:00,2.55,94.27,0.0,157,0.0,0.0,0.0,12.89
2024-02-25 00:15:00,2.55,94.21,0.0,136,0.015,0.0,0.9,12.89
2024-02-25 00:16:00,2.53,94.14,0.0,133,0.03,0.0,0.9,12.89
2024-02-25 00:17:00,2.49,94.11,0.0,133,0.045,0.0,0.9,12.89
2024-02-25 00:18:00,2.48,94.16,0.0,132,0.0,0.0,0.0,12.89
2024-02-25 00:19:00,2.48,94.16,0.0,133,0.015,0.0,0.9,12.89
2024-02-25 00:20:00,2.45,94.16,0.0,129,0.09,0.0,0.9,12.89
2024-02-25 00:21:00,2.41,94.14,0.0,130,0.03,0.0,0.9,12.89
