datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2024-01-25 00:00:00,-4.92,63.45,0.0,173,0.06,0,0.9,12.89
2024-01-25 00:01:00,-4.91,63.69,0.0,92,0.33,0,1.8,12.89
2024-01-25 00:02:00,-4.91,63.54,0.0,92,0.015,0,0.9,12.89
2024-01-25 00:03:00,-4.96,63.69,0.0,92,0.015,0,0.9,12.89
2024-01-25 00:04:00,-4.95,63.98,0.0,93,0.015,0,0.9,12.89
2024-01-25 00:05:00,-4.96,64.16,0.0,93,0.0,0,0.0,12.89
2024-01-25 00:06:00,-4.99,64.17,0.0,93,0.0,0,0.0,12.89
2024-01-25 00:07:00,-4.99,64.21,0.0,124,0.015,0,0.9,12.89
2024-01-25 00:08:00,-5.02,64.23,0.0,183,0.03,0,0.9,12.89
2024-01-25 00:09:00,-5.04,64.33,0.0,48,0.57,0,1.8,12.89
2024-01-25 00:10:00,-5.04,64.79,0.0,133,0.48,0,0.9,12.89
2024-01-25 00:11:00,-4.98,64.48,0.0,132,0.0,0,0.0,12.89
2024-01-25 00:12:00,-4.99,64.46,0.0,142,0.03,0,0.9,12.89
2024-01-25 00:13:00,-4.99,64.26,0.0,69,0.6,0,1.8,12.89
2024-01-25 00:14:00,-4.96,64.48,0.0,57,0.63,0,1.8,12.89
2024-01-25 00:15:00,-4.94,64.2,0.0,60,0.03,0,0.9,12.89
2024-01-25 00:16:00,-4.92,64.44,0.0,61,0.66,0,1.8,12.89
2024-01-25 00:17:00,-4.86,64.82,0.0,60,0.195,0,0.9,12.89
2024-01-25 00:18:00,-4.86,64.41,0.0,51,0.51,0,0.9,12.89
2024-01-25 00:19:00,-4.84,64.7,0.0,63,1.065,0,1.8,12.89
2024-01-25 00:20:00,-4.82,64.43,0.0,65,0.825,0,1.8,12.89
2024-01-25 00:21:00,-4.82,64.59,0.0,92,0.42,0,1.8,12.89
2024-01-25 00:22:00,-4.84,64.2,0.0,96,0.915,0,2.7,12.89
2024-01-25 00:23:00,-4.82,64.5,0.0,122,0.555,0,1.8,12.89
2024-01-25 00:24:00,-4.84,64.12,0.0,60,0.39,0,1.8,12.89
2024-01-25 00:25:00,-4.86,64.17,0.0,76,0.255,0,0.9,12.89
2024-01-25 00:26:00,-4.88,64.0,0.0,106,0.15,0,0.9,12.89
2024-01-25 00:27:00,-4.94,64.35,0.0,66,0.285,0,0.9,12.89
2024-01-25 00:28:00,-4.92,64.44,0.0,81,0.03,0,0.9,12.89
2024-01-25 00:29:00,-4.96,64.05,0.0,126,0.165,0,0.9,12.89
