datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2023-12-15 00:00:00,12.44,93.69,0.0,331,0.21,0.0,0.9,12.89
2023-12-15 00:01:00,12.43,93.77,0.0,322,0.105,0.254,0.9,12.89
2023-12-15 00:02:00,12.4,93.85,0.0,307,0.015,0.0,0.9,12.89
2023-12-15 00:03:00,12.43,93.97,0.0,306,0.03,0.0,0.9,12.89
2023-12-15 00:04:00,12.4,94.04,0.0,297,0.0,0.0,0.0,12.89
2023-12-15 00:05:00,12.41,94.15,0.0,297,0.0,0.254,0.0,12.89
2023-12-15 00:06:00,12.41,94.32,0.0,193,0.015,0.0,0.9,12.89
2023-12-15 00:07:00,12.4,94.39,0.0,233,0.06,0.254,0.9,12.89
2023-12-15 00:08:00,12.38,94.4,0.0,54,0.09,0.254,0.9,12.89
2023-12-15 00:09:00,12.38,94.42,0.0,109,0.375,0.0,0.9,12.89
2023-12-15 00:10:00,12.38,94.54,0.0,327,0.39,0.254,0.9,12.89
2023-12-15 00:11:00,12.35,94.67,0.0,53,0.24,0.0,0.9,12.89
2023-12-15 00:12:00,12.35,94.72,0.0,87,0.42,0.254,0.9,12.89
2023-12-15 00:13:00,12.31,94.84,0.0,119,0.15,0.0,0.9,12.89
2023-12-15 00:14:00,12.31,94.96,0.0,155,0.105,0.0,0.9,12.89
2023-12-15 00:15:00,12.27,95.03,0.0,27,0.675,0.254,1.8,12.89
2023-12-15 00:16:00,12.27,95.08,0.0,168,0.72,0.0,1.8,12.89
2023-12-15 00:17:00,12.27,95.13,0.0,53,0.75,0.254,1.8,12.89
2023-12-15 00:18:00,12.28,95.17,0.0,218,0.66,0.0,1.8,12.89
2023-12-15 00:19:00,12.25,95.25,0.0,306,0.48,0.254,1.8,12.89
2023-12-15 00:20:00,12.24,95.28,0.0,214,0.33,0.0,0.9,12.89
2023-12-15 00:21:00,12.24,95.34,0.0,181,0.33,0.254,0.9,12.89
2023-12-15 00:22:00,12.25,95.4,0.0,210,0.585,0.0,1.8,12.89
2023-12-15 00:23:00,12.2,95.46,0.0,281,0.375,0.0,0.9,12.89
2023-12-15 00:24:00,12.24,95.51,0.0,253,0.57,0.254,1.8,12.89
2023-12-15 00:25:00,12.24,95.52,0.0,78,0.195,0.0,0.9,12.89
2023-12-15 00:26:00,12.25,95.53,0.0,53,0.375,0.254,0.9,12.89
2023-12-15 00:27:00,12.25,95.52,0.0,196,0.36,0.0,0.9,12.89
2023-12-15 00:28:00,12.25,95.45,0.0,165,0.675,0.0,1.8,12.89
2023-12-15 00:29:00,12.28,95.29,0.0,0,1.065,0.254,1.8,12.89
2023-12-15 00:30:00,12.3,95.17,0.0,100,0.495,0.0,1.8,12.89
2023-12-15 00:31:00,12.34,95.1,0.0,0,0.6,0.0,1.8,12.89
2023-12-15 00:32:00,12.37,94.99,0.0,329,0.63,0.0,1.8,12.89
2023-12-15 00:33:00,12.38,94.85,0.0,117,0.48,0.0,0.9,12.89
2023-12-15 00:34:00,12.38,94.76,0.0,206,0.645,0.0,1.8,12.89
2023-12-15 00:35:00,12.38,94.63,0.0,218,0.78,0.0,1.8,12.89
2023-12-15 00:36:00,12.41,94.57,0.0,313,0.345,0.0,0.9,12.89
2023-12-15 00:37:00,12.43,94.44,0.0,339,0.615,0.0,1.8,12.89
2023-12-15 00:38:00,12.44,94.3,0.0,352,0.555,0.0,0.9,12.89
2023-12-15 00:39:00,12.44,94.19,0.0,342,0.84,0.254,1.8,12.89
2023-12-15 00:40:00,12.44,94.15,0.0,22,0.51,0.0,0.9,12.89
2023-12-15 00:41:00,12.45,94.25,0.0,256,0.315,0.0,1.8,12.89
2023-12-15 00:42:00,12.44,94.41,0.0,156,0.3,0.254,0.9,12.89
2023-12-15 00:43:00,12.43,94.38,0.0,65,0.72,0.0,1.8,12.89
2023-12-15 00:44:00,12.43,94.41,0.0,32,0.345,0.0,1.8,12.89
2023-12-15 00:45:00,12.41,94.44,0.0,347,0.27,0.0,0.9,12.89
2023-12-15 00:46:00,12.41,94.48,0.0,176,0.39,0.0,1.8,12.89
2023-12-15 00:47:00,12.4,94.51,0.0,84,0.675,0.0,0.9,12.89
2023-12-15 00:48:00,12.41,94.57,0.0,70,0.615,0.0,1.8,12.89
2023-12-15 00:49:00,12.41,94.59,0.0,73,0.81,0.0,1.8,12.89
2023-12-15 00:50:00,12.43,94.55,0.0,314,0.705,0.0,1.8,12.89
2023-12-15 00:51:00,12.44,94.54,0.0,57,0.27,0.254,0.9,12.89
2023-12-15 00:52:00,12.45,94.49,0.0,191,0.405,0.0,0.9,12.89
2023-12-15 00:53:00,12.47,94.52,0.0,37,0.27,0.0,0.9,12.89
2023-12-15 00:54:00,12.47,94.58,0.0,165,0.045,0.0,0.9,12.89
2023-12-15 00:55:00,12.45,94.59,0.0,309,0.555,0.0,1.8,12.89
