datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2024-03-09 00:00:00,0.82,59.57,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:01:00,0.85,59.7,0.0,189,0.015,0,0.9,12.89
2024-03-09 00:02:00,0.85,59.76,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:03:00,0.88,59.85,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:04:00,0.88,59.56,0.0,189,0.015,0,0.9,12.89
2024-03-09 00:05:00,0.85,59.72,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:06:00,0.88,59.59,0.0,189,0.015,0,0.9,12.89
2024-03-09 00:07:00,0.88,59.53,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:08:00,0.89,59.63,0.0,189,0.015,0,0.9,12.89
2024-03-09 00:09:00,0.92,59.62,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:10:00,0.98,59.56,0.0,189,0.0,0,0.0,12.89
2024-03-09 00:11:00,0.99,59.26,0.0,183,0.03,0,0.9,12.89
2024-03-09 00:12:00,1.02,59.26,0.0,183,0.015,0,0.9,12.89
2024-03-09 00:13:00,1.03,59.18,0.0,183,0.0,0,0.0,12.89
2024-03-09 00:14:00,1.05,59.31,0.0,183,0.0,0,0.0,12.89
2024-03-09 00:15:00,1.02,59.08,0.0,184,0.03,0,0.9,12.89
2024-03-09 00:16:00,0.99,59.37,0.0,185,0.015,0,0.9,12.89
2024-03-09 00:17:00,1.01,59.63,0.0,191,0.015,0,0.9,12.89
2024-03-09 00:18:00,0.96,59.51,0.0,215,0.09,0,0.9,12.89
2024-03-09 00:19:00,0.96,59.51,0.0,216,0.03,0,0.9,12.89
2024-03-09 00:20:00,0.92,59.51,0.0,215,0.03,0,0.9,12.89
2024-03-09 00:21:00,0.89,59.76,0.0,216,0.0,0,0.0,12.89
2024-03-09 00:22:00,0.89,59.86,0.0,217,0.015,0,0.9,12.89
2024-03-09 00:23:00,0.88,59.78,0.0,233,0.03,0,0.9,12.89
2024-03-09 00:24:00,0.92,59.93,0.0,237,0.045,0,0.9,12.89
2024-03-09 00:25:00,0.87,60.33,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:26:00,0.85,60.42,0.0,245,0.03,0,0.9,12.89
2024-03-09 00:27:00,0.81,60.48,0.0,245,0.045,0,0.9,12.89
2024-03-09 00:28:00,0.8,60.61,0.0,233,0.21,0,0.9,12.89
2024-03-09 00:29:00,0.77,60.89,0.0,227,0.015,0,0.9,12.89
2024-03-09 00:30:00,0.78,61.01,0.0,227,0.0,0,0.0,12.89
2024-03-09 00:31:00,0.77,61.04,0.0,227,0.0,0,0.0,12.89
2024-03-09 00:32:00,0.77,61.27,0.0,227,0.015,0,0.9,12.89
2024-03-09 00:33:00,0.75,61.21,0.0,227,0.0,0,0.0,12.89
2024-03-09 00:34:00,0.77,61.2,0.0,237,0.045,0,0.9,12.89
2024-03-09 00:35:00,0.74,61.22,0.0,237,0.015,0,0.9,12.89
2024-03-09 00:36:00,0.72,61.42,0.0,237,0.0,0,0.0,12.89
2024-03-09 00:37:00,0.71,61.38,0.0,238,0.03,0,0.9,12.89
2024-03-09 00:38:00,0.68,61.45,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:39:00,0.65,61.5,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:40:00,0.67,61.69,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:41:00,0.65,61.65,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:42:00,0.61,61.73,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:43:00,0.61,61.87,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:44:00,0.6,61.98,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:45:00,0.57,62.14,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:46:00,0.53,62.23,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:47:00,0.51,62.23,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:48:00,0.53,62.44,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:49:00,0.49,62.6,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:50:00,0.47,62.62,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:51:00,0.47,62.5,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:52:00,0.47,62.76,0.0,237,0.0,0,0.0,12.89
2024-03-09 00:53:00,0.43,62.72,0.0,238,0.0,0,0.0,12.89
2024-03-09 00:54:00,0.43,62.58,0.0,241,0.03,0,0.9,12.89
2024-03-09 00:55:00,0.43,62.64,0.0,245,0.12,0,0.9,12.89
2024-03-09 00:56:00,0.44,62.45,0.0,251,0.135,0,0.9,12.89
2024-03-09 00:57:00,0.44,62.35,0.0,250,0.03,0,0.9,12.89
2024-03-09 00:58:00,0.47,62.26,0.0,250,0.0,0,0.0,12.89
2024-03-09 00:59:00,0.46,62.45,0.0,248,0.0,0,0.0,12.89
2024-03-09 01:00:00,0.49,62.47,0.0,335,0.03,0,0.9,12.89
2024-03-09 01:01:00,0.47,62.38,0.0,334,0.015,0,0.9,12.89
