datetime,temp,hum,rad,wd,ws,rain,maxws,bv
2024-01-24 00:00:00,-6.81,63.55,0.0,80,0.18,0,0.9,12.89
2024-01-24 00:01:00,-6.81,63.64,0.0,50,0.42,0,1.8,12.89
2024-01-24 00:02:00,-6.84,63.68,0.0,196,0.12,0,0.9,12.89
2024-01-24 00:03:00,-6.84,63.72,0.0,45,0.165,0,0.9,12.89
2024-01-24 00:04:00,-6.84,64.19,0.0,48,0.165,0,0.9,12.89
2024-01-24 00:05:00,-6.83,63.93,0.0,48,0.0,0,0.0,12.89
2024-01-24 00:06:00,-6.84,63.86,0.0,71,0.135,0,0.9,12.89
2024-01-24 00:07:00,-6.87,63.85,0.0,71,0.21,0,0.9,12.89
2024-01-24 00:08:00,-6.88,63.83,0.0,71,0.0,0,0.0,12.89
2024-01-24 00:09:00,-6.9,63.88,0.0,72,0.0,0,0.0,12.89
2024-01-24 00:10:00,-6.91,63.94,0.0,74,0.0,0,0.0,12.89
2024-01-24 00:11:00,-6.93,64.25,0.0,50,0.24,0,0.9,12.89
2024-01-24 00:12:00,-6.9,64.53,0.0,62,0.765,0,1.8,12.89
2024-01-24 00:13:00,-6.88,64.52,0.0,34,0.225,0,0.9,12.89
2024-01-24 00:14:00,-6.84,64.57,0.0,34,0.015,0,0.9,12.89
2024-01-24 00:15:00,-6.86,64.42,0.0,93,0.165,0,0.9,12.89
2024-01-24 00:16:00,-6.86,64.41,0.0,95,0.015,0,0.9,12.89
2024-01-24 00:17:00,-6.9,64.44,0.0,95,0.015,0,0.9,12.89
2024-01-24 00:18:00,-6.91,64.42,0.0,116,0.195,0,0.9,12.89
2024-01-24 00:19:00,-6.93,64.57,0.0,127,0.045,0,0.9,12.89
2024-01-24 00:20:00,-6.96,64.63,0.0,130,0.015,0,0.9,12.89
2024-01-24 00:21:00,-6.98,64.9,0.0,125,0.03,0,0.9,12.89
2024-01-24 00:22:00,-6.96,65.19,0.0,133,0.045,0,0.9,12.89
2024-01-24 00:23:00,-7.01,65.13,0.0,134,0.0,0,0.0,12.89
2024-01-24 00:24:00,-6.98,65.06,0.0,135,0.015,0,0.9,12.89
2024-01-24 00:25:00,-7.03,65.11,0.0,139,0.045,0,0.9,12.89
2024-01-24 00:26:00,-7.03,65.2,0.0,98,0.285,0,1.8,12.89
2024-01-24 00:27:00,-7.07,65.54,0.0,97,0.96,0,1.8,12.89
2024-01-24 00:28:00,-7.0,65.19,0.0,66,1.17,0,1.8,12.89
2024-01-24 00:29:00,-7.03,64.98,0.0,69,1.44,0,2.7,12.89
2024-01-24 00:30:00,-7.01,64.92,0.0,88,1.095,0,2.7,12.89
2024-01-24 00:31:00,-7.04,65.13,0.0,47,0.99,0,2.7,12.89
2024-01-24 00:32:00,-7.04,64.98,0.0,59,1.395,0,2.7,12.89
2024-01-24 00:33:00,-7.03,65.12,0.0,68,1.29,0,2.7,12.89
2024-01-24 00:34:00,-7.03,65.14,0.0,301,0.225,0,0.9,12.89
2024-01-24 00:35:00,-7.05,65.09,0.0,186,0.24,0,0.9,12.89
2024-01-24 00:36:00,-7.07,65.33,0.0,45,0.57,0,1.8,12.89
2024-01-24 00:37:00,-7.08,65.67,0.0,53,0.96,0,1.8,12.89
2024-01-24 00:38:00,-7.08,65.78,0.0,55,0.675,0,1.8,12.89
2024-01-24 00:39:00,-7.03,66.17,0.0,72,0.465,0,0.9,12.89
2024-01-24 00:40:00,-7.0,65.93,0.0,78,0.795,0,1.8,12.89
2024-01-24 00:41:00,-6.96,65.59,0.0,104,0.3,0,0.9,12.89
2024-01-24 00:42:00,-6.94,65.35,0.0,67,0.405,0,1.8,12.89
2024-01-24 00:43:00,-6.97,65.06,0.0,79,0.51,0,1.8,12.89
2024-01-24 00:44:00,-6.94,65.41,0.0,70,0.93,0,1.8,12.89
2024-01-24 00:45:00,-6.98,65.53,0.0,55,0.12,0,0.9,12.89
2024-01-24 00:46:00,-6.98,65.41,0.0,69,0.345,0,1.8,12.89
2024-01-24 00:47:00,-6.98,65.41,0.0,153,0.165,0,0.9,12.89
2024-01-24 00:48:00,-7.03,65.36,0.0,112,0.24,0,0.9,12.89
2024-01-24 00:49:00,-7.05,65.7,0.0,99,0.345,0,0.9,12.89
2024-01-24 00:50:00,-7.07,66.1,0.0,88,0.195,0,0.9,12.89
2024-01-24 00:51:00,-7.1,66.15,0.0,70,0.405,0,1.8,12.89
2024-01-24 00:52:00,-7.07,66.33,0.0,128,0.345,0,0.9,12.89
2024-01-24 00:53:00,-7.1,66.44,0.0,57,0.405,0,1.8,12.89
2024-01-24 00:54:00,-7.1,66.14,0.0,90,0.54,0,1.8,12.89
2024-01-24 00:55:00,-7.08,66.09,0.0,107,0.27,0,1.8,12.89
2024-01-24 00:56:00,-7.05,65.8,0.0,98,0.015,0,0.9,12.89
2024-01-24 00:57:00,-7.12,65.88,0.0,107,0.06,0,0.9,12.89
